B2;Form follows finance;Carol Willis;http://editions-b2.com/les-livres/16-form-follows-finance.html;Patrimoine;B2_13;0,99;10;15;Conception graphique : Fabien Labeyrie, Geoffroy Pithon, Aurélien Thibaudeau;11,00 €;156;https://volumes.lu/156;rgb(219, 29, 93)
B2;Form follows function;Louis Sullivan;http://editions-b2.com/les-livres/24-form-follows-function-de-la-tour-de-bureaux-artistiquement-consideree-louis-sullivan.html;Fac-similé;B2_33;0,99;10;15;Conception graphique : Fabien Labeyrie, Geoffroy Pithon, Aurélien Thibaudeau;9,00 €;157;https://volumes.lu/157;rgb(148, 35, 125)
B2;Histoire de ma maison;John Soane;http://editions-b2.com/les-livres/49-histoire-de-ma-maison.html;Fac-similé;B2_14;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Angelica Ruffier-Holmqvist;12,00 €;176;https://volumes.lu/176;rgb(27, 16, 30)
B2;L’étoile filante, Charles Siclis;André Tavares;http://editions-b2.com/les-livres/60-l-etoile-filante-charles-siclis.html;Patrimoine;B2_07;1,1;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Ianis Combes;11,00 €;225;https://volumes.lu/225;rgb(190, 63, 118)
B2;L’Ikebana après Hiroshima;Oshikawa & Gorham;http://editions-b2.com/les-livres/46-l-ikebana-apres-hiroshima.html;Fac-similé;B2_29;1,2;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Ianis Combes;15,00 €;227;https://volumes.lu/227;rgb(138, 64, 143)
B2;L’odyssée de l’espace IBM;John Harwood;http://editions-b2.com/home/67-l-odyssee-de-l-espace-ibm.html;Design;B2_32;1,3;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Ianis Combes;13,00 €;229;https://volumes.lu/229;rgb(116, 0, 3)
B2;La pelouse américaine en guerre;Beatriz Colomina;http://editions-b2.com/les-livres/20-la-pelouse-americaine-en-guerre-de-pearl-harbor-a-la-crise-des-missiles-1941-1961-beatriz-colomina.html;Société;B2_06;0,99;10;15;Conception graphique : Fabien Labeyrie, Geoffroy Pithon, Aurélien Thibaudeau;9,00 €;255;https://volumes.lu/255;rgb(21, 147, 76)
B2;La politique du bulldozer;Léopold Lambert;http://editions-b2.com/les-livres/56-la-politique-du-bulldozer.html;Territoires;B2_15;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Sarah Vadé;10,00 €;258;https://volumes.lu/258;rgb(250, 185, 9)
B2;Le Lightning field;James Nisbet;http://editions-b2.com/recherche?controller=search&orderby=position&orderway=desc&search_query=Lightning&submit=ok;Territoires;B2_25;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Lionel Catelan;12,00 €;292;https://volumes.lu/292;rgb(8, 8, 6)
B2;Le meilleur des deux mondes;Jay Swayze;http://editions-b2.com/les-livres/12-le-meilleur-des-deux-mondes-maisons-et-jardins-souterrains-jay-swayze.html;Design;B2_09;1,3;10;15;Conception graphique : Fabien Labeyrie, Geoffroy Pithon, Aurélien Thibaudeau;14,00 €;297;https://volumes.lu/297;rgb(188, 0, 35)
